월,사업부,지역,채널,제품카테고리,고객세그먼트,노출수,클릭율,클릭수,세션수,전환율,주문수,판매단위수,평균단가,매출액,매출원가,매출총이익,마케팅비용,운영비용,영업이익,객단가,반품율,반품금액,이탈율,NPS,CSAT,재고수량,리드타임_일,주문이행율,정시배송율,지원티켓수,평균해결시간_시간,SLA위반건수
2024-10,Retail,Busan,Direct,D-Home,Affinity,11686,0.01383,161,173,0.02423,4,4,53689.17,214756.66,143008.25,71748.42,94970.95,632676.95,-655899.49,53689.17,0.0556,11942.24,0.0393,50,4.31,1005,8.3,0.9822,0.9861,11,31.2,0
2024-10,Retail,Busan,Direct,D-Home,VIP,7997,0.0229,183,216,0.02329,5,5,57466.05,287330.25,177154.55,110175.7,73184.01,489480.28,-452488.58,57466.05,0.0102,2944.39,0.0464,21,3.97,593,5.1,0.9699,0.8644,14,29.9,6
2024-10,Retail,Busan,Direct,E-Office,Mass,9179,0.01848,169,211,0.03011,6,6,60568.51,363411.05,236513.19,126897.87,50168.79,1984064.89,-1907335.81,60568.51,0.0418,15185.28,0.0278,24,4.64,583,3.3,0.9467,0.9481,3,42.2,1
2024-10,Retail,Busan,Direct,E-Office,Affinity,9369,0.02227,208,242,0.02662,6,7,61398.7,429790.92,256852.55,172938.37,80017.74,232800.29,-139879.65,71631.82,0.0433,18592.55,0.0458,46,4.02,927,2.0,0.9027,0.9257,21,23.1,0
2024-10,Retail,Busan,Direct,E-Office,VIP,9414,0.02898,272,316,0.03198,10,13,60435.45,785660.9,505645.36,280015.55,99905.77,1924152.59,-1744042.81,78566.09,0.0132,10380.18,0.019,31,4.33,198,8.7,0.9624,0.9685,10,39.7,0
2024-10,Retail,Busan,Direct,F-Outdoor,Mass,12564,0.03009,378,479,0.01921,9,11,64380.5,708185.54,426419.35,281766.19,97086.37,1288748.29,-1104068.47,78687.28,0.0381,27011.79,0.0458,41,5.0,439,7.1,0.9737,0.9962,19,20.9,5
2024-10,Retail,Busan,Direct,F-Outdoor,Affinity,9695,0.00744,72,77,0.02979,2,1,62370.01,62370.01,36139.0,26231.01,38900.66,2187285.63,-2199955.28,31185.0,0.0264,1643.73,0.039,44,4.36,653,4.7,0.9933,0.9539,10,36.3,2
2024-10,Retail,Busan,Direct,F-Outdoor,VIP,9172,0.00563,51,56,0.02484,1,1,64682.59,64682.59,41468.9,23213.69,49461.7,1850833.03,-1877081.04,64682.59,0.0162,1046.66,0.0506,27,4.3,367,8.1,0.944,0.9285,19,28.1,5
2024-10,Retail,Busan,Partner,A-Standard,Mass,6649,0.02,132,141,0.02786,3,3,28947.71,86843.13,59556.38,27286.74,63658.91,2695926.31,-2732298.48,28947.71,0.0446,3869.61,0.0335,32,3.94,889,8.5,1.0,0.9147,3,36.4,0
2024-10,Retail,Busan,Partner,A-Standard,Affinity,5833,0.02456,143,164,0.02269,3,3,29246.99,87740.97,62178.89,25562.08,41420.27,2138222.29,-2154080.49,29246.99,0.0573,5024.17,0.0261,61,4.11,387,6.8,0.9956,0.9632,19,27.2,0
2024-10,Retail,Busan,Partner,A-Standard,VIP,7968,0.02602,207,259,0.02023,5,5,29779.89,148899.46,99203.23,49696.22,93154.25,941452.17,-984910.2,29779.89,0.0327,4866.04,0.0385,45,4.33,444,6.4,0.9809,0.8835,12,17.4,1
2024-10,Retail,Busan,Partner,B-Pro,Mass,8190,0.02696,220,251,0.03083,7,9,43459.06,391131.58,254676.94,136454.64,74491.59,1522204.87,-1460241.82,55875.94,0.0302,11825.88,0.0329,42,4.2,788,6.5,1.0,0.9177,16,32.1,2
2024-10,Retail,Busan,Partner,B-Pro,Affinity,7019,0.01464,102,122,0.01614,1,0,43916.68,0.0,0.0,0.0,65264.41,1898501.36,-1963765.77,0.0,0.0371,0.0,0.0362,52,4.44,732,8.2,0.9678,0.9422,10,19.4,0
2024-10,Retail,Busan,Partner,B-Pro,VIP,8061,0.02652,213,252,0.03032,7,10,42779.05,427790.52,283237.09,144553.43,76260.14,343230.57,-274937.28,61112.93,0.0414,17725.58,0.0389,38,4.15,434,7.9,0.9112,0.9021,13,42.9,2
2024-10,Retail,Busan,Partner,C-Ultra,Mass,5100,0.01777,90,107,0.02644,2,2,69681.7,139363.41,82159.74,57203.67,53993.29,1298900.71,-1295690.33,69681.7,0.0209,2916.9,0.0327,53,3.91,457,9.1,0.9218,0.9398,12,19.3,0
2024-10,Retail,Busan,Partner,C-Ultra,Affinity,6634,0.01838,121,142,0.02362,3,4,70687.4,282749.61,177907.22,104842.38,62872.62,1739516.0,-1697546.24,94249.87,0.0481,13596.77,0.0226,59,4.16,807,8.9,0.982,0.9384,5,24.6,0
2024-10,Retail,Busan,Partner,C-Ultra,VIP,7364,0.03314,244,296,0.02929,8,14,70798.24,991175.29,584128.88,407046.41,78523.32,627872.95,-299349.86,123896.91,0.0445,44090.52,0.0295,42,3.98,479,5.3,0.9632,0.9584,9,34.8,0
2024-10,Retail,Busan,Partner,D-Home,Mass,7468,0.02596,193,255,0.03083,7,11,52539.97,577939.66,365032.19,212907.47,98708.22,1545088.23,-1430888.99,82562.81,0.0405,23408.25,0.0504,55,4.02,800,4.6,0.94,0.8964,15,33.5,0
2024-10,Retail,Busan,Partner,D-Home,Affinity,6972,0.0182,126,166,0.01377,2,2,56178.52,112357.04,74100.61,38256.43,81183.94,3014315.57,-3057243.08,56178.52,0.0248,2787.81,0.0239,53,4.56,384,5.2,0.9762,0.895,12,28.7,0
2024-10,Retail,Busan,Partner,D-Home,VIP,7762,0.02626,203,263,0.03085,8,7,52454.95,367184.68,242806.74,124377.94,65241.03,2650978.17,-2591841.26,45898.09,0.0349,12832.52,0.0226,40,3.56,335,7.6,0.9624,0.9452,16,22.3,0
2024-10,Retail,Busan,Partner,E-Office,Mass,8542,0.02922,249,299,0.03993,11,8,57237.07,457896.57,284447.92,173448.64,156698.43,2042750.79,-2026000.58,41626.96,0.0377,17267.91,0.0365,37,3.98,752,6.1,0.9178,0.9261,8,28.1,0
2024-10,Retail,Busan,Partner,E-Office,Affinity,7042,0.03093,217,265,0.01757,4,5,58170.34,290851.69,170994.31,119857.38,108329.98,1018074.04,-1006546.64,72712.92,0.0314,9142.48,0.0369,43,4.53,471,6.8,0.9642,0.9175,12,28.9,0
2024-10,Retail,Busan,Partner,E-Office,VIP,7599,0.01501,114,143,0.02775,3,5,61307.29,306536.45,193216.21,113320.25,82169.97,877799.36,-846649.09,102178.82,0.0469,14367.72,0.005,42,3.88,330,5.2,0.963,0.9098,2,25.1,4
2024-10,Retail,Busan,Partner,F-Outdoor,Mass,6575,0.02438,160,181,0.02434,4,7,64008.62,448060.36,259822.59,188237.77,82942.54,1448728.67,-1343433.44,112015.09,0.0182,8169.55,0.0403,80,4.86,587,10.8,0.9649,0.9393,28,25.2,5
2024-10,Retail,Busan,Partner,F-Outdoor,Affinity,7072,0.0206,145,170,0.02238,3,2,63231.08,126462.15,78422.13,48040.02,54503.0,2188814.46,-2195277.44,42154.05,0.0158,2003.57,0.0445,50,4.36,366,7.8,0.9851,0.9656,13,34.4,1
2024-10,Retail,Busan,Partner,F-Outdoor,VIP,8251,0.02904,239,252,0.02712,6,6,68173.51,409041.06,249683.54,159357.52,116567.54,2706133.81,-2663343.83,68173.51,0.0406,16614.92,0.0539,28,3.82,568,7.0,0.952,0.9252,18,22.2,0
2024-10,Retail,Busan,Marketplace,A-Standard,Mass,16156,0.02708,437,478,0.01721,8,9,29932.39,269391.55,180309.99,89081.56,217616.65,2905718.28,-3034253.37,33673.94,0.0161,4335.24,0.0262,43,4.33,846,7.6,0.9768,0.8165,12,32.3,2
2024-10,Retail,Busan,Marketplace,A-Standard,Affinity,11779,0.0258,303,380,0.02993,11,11,30563.54,336198.92,225626.4,110572.51,185718.58,760224.19,-835370.25,30563.54,0.0139,4676.67,0.0342,36,4.1,558,7.4,0.9874,1.0,15,14.9,0
2024-10,Retail,Busan,Marketplace,A-Standard,VIP,12873,0.0195,250,320,0.03171,10,15,29802.1,447031.57,298504.62,148526.95,85131.35,1807956.28,-1744560.68,44703.16,0.0494,22072.34,0.0408,64,4.6,518,11.2,0.9501,0.9194,14,26.5,1
2024-10,Retail,Busan,Marketplace,B-Pro,Mass,13578,0.02227,302,373,0.00816,3,3,43764.91,131294.72,81848.45,49446.27,128270.78,2074523.88,-2153348.39,43764.91,0.0385,5048.66,0.0351,50,4.27,402,8.2,0.9134,0.9763,6,42.0,0
2024-10,Retail,Busan,Marketplace,B-Pro,Affinity,10833,0.02203,238,254,0.0211,5,4,46418.02,185672.08,126846.77,58825.32,73517.47,963174.9,-977867.05,37134.42,0.0223,4142.22,0.0461,49,4.51,137,10.9,0.9805,0.9803,4,28.2,0
2024-10,Retail,Busan,Marketplace,B-Pro,VIP,8977,0.02808,252,277,0.02947,8,5,45883.09,229415.46,153548.43,75867.03,109755.31,2258992.81,-2292881.09,28676.93,0.0424,9719.67,0.0149,28,4.63,1043,3.8,0.9343,0.9361,6,6.8,0
2024-10,Retail,Busan,Marketplace,C-Ultra,Mass,10511,0.03151,331,374,0.03078,11,13,73042.16,949548.02,568406.13,381141.88,81205.04,1651348.93,-1351412.09,86322.55,0.0228,21637.49,0.0342,25,3.56,572,8.2,0.9896,0.9737,13,27.6,0
2024-10,Retail,Busan,Marketplace,C-Ultra,Affinity,11692,0.02426,283,341,0.0241,8,11,68898.71,757885.84,477297.2,280588.64,147728.77,1227798.55,-1094938.68,94735.73,0.0294,22303.83,0.038,41,4.36,458,5.0,0.9976,0.9152,10,27.2,0
2024-10,Retail,Busan,Marketplace,C-Ultra,VIP,10556,0.02837,299,363,0.01866,6,7,66754.75,467283.28,284516.25,182767.03,125889.65,2805466.83,-2748589.45,77880.55,0.0119,5573.31,0.035,37,4.38,410,5.3,0.9333,0.9506,13,29.1,1
2024-10,Retail,Busan,Marketplace,D-Home,Mass,12459,0.02852,355,381,0.0158,6,5,52352.87,261764.33,169018.91,92745.42,144036.39,1404268.97,-1455559.94,43627.39,0.0384,10059.29,0.0342,39,3.85,283,4.8,0.9903,0.9986,19,27.2,0
2024-10,Retail,Busan,Marketplace,D-Home,Affinity,11953,0.02127,254,273,0.03082,8,16,52384.09,838145.49,543938.81,294206.68,89748.4,342843.39,-138385.11,104768.19,0.012,10065.26,0.0538,34,4.34,514,9.7,0.9305,1.0,17,42.3,2
2024-10,Retail,Busan,Marketplace,D-Home,VIP,11835,0.02637,312,330,0.02584,8,8,55302.93,442423.45,272720.54,169702.91,134680.78,2690879.8,-2655857.67,55302.93,0.016,7059.92,0.0234,28,4.9,107,6.9,0.961,0.8846,14,29.7,1
2024-10,Retail,Busan,Marketplace,E-Office,Mass,13929,0.03001,418,531,0.0217,11,12,58334.15,700009.86,426713.69,273296.17,210217.93,2351333.26,-2288255.02,63637.26,0.0218,15292.99,0.0457,40,4.11,226,5.7,0.9361,0.8841,2,19.7,0
2024-10,Retail,Busan,Marketplace,E-Office,Affinity,8712,0.02369,206,236,0.02885,6,5,60692.14,303460.72,193221.5,110239.22,119653.33,943353.88,-952768.0,50576.79,0.0301,9119.53,0.0292,42,3.7,1113,5.1,0.9435,0.92,16,37.8,0
2024-10,Retail,Busan,Marketplace,E-Office,VIP,10940,0.01573,172,195,0.02385,4,6,60782.68,364696.06,227086.07,137609.99,84689.58,936619.96,-883699.56,91174.01,0.0045,1624.92,0.0318,36,4.18,920,4.4,0.9241,0.8961,13,38.9,1
2024-10,Retail,Busan,Marketplace,F-Outdoor,Mass,14503,0.02513,364,479,0.01902,9,17,65033.85,1105575.51,700412.88,405162.63,170325.77,839111.09,-604274.23,122841.72,0.0248,27393.09,0.0333,24,4.21,783,7.0,0.9695,0.8937,12,21.3,5
2024-10,Retail,Busan,Marketplace,F-Outdoor,Affinity,10156,0.02826,287,361,0.03612,13,15,63875.22,958128.36,596345.71,361782.65,161672.12,1123651.65,-923541.12,73702.18,0.0701,67199.45,0.0371,62,4.4,451,7.9,0.9431,0.9665,17,26.4,0
2024-10,Retail,Busan,Marketplace,F-Outdoor,VIP,12028,0.0298,358,430,0.03187,13,12,62658.92,751907.07,451985.4,299921.67,130826.3,2230824.03,-2061728.66,57839.01,0.0507,38124.39,0.0365,34,3.62,742,7.9,0.9857,0.9695,7,34.9,0
2024-10,Retail,Busan,App,A-Standard,Mass,9280,0.0246,228,280,0.01999,5,9,28950.53,260554.8,173249.62,87305.18,148152.14,1901196.1,-1962043.05,52110.96,0.026,6765.87,0.0352,39,3.97,652,8.6,0.978,0.947,13,15.9,1
2024-10,Retail,Busan,App,A-Standard,Affinity,9115,0.01779,162,174,0.01397,2,2,30768.12,61536.23,40778.81,20757.42,89249.18,1095813.4,-1164305.16,30768.12,0.0203,1251.11,0.0454,68,4.17,664,6.8,0.9188,0.9292,11,37.2,3
2024-10,Retail,Busan,App,A-Standard,VIP,10138,0.03801,385,408,0.0229,9,8,29981.46,239851.67,165348.71,74502.96,129359.86,1161781.77,-1216638.67,26650.19,0.048,11515.19,0.0255,42,4.59,582,6.4,0.9518,0.9792,6,19.8,0
2024-10,Retail,Busan,App,B-Pro,Mass,8385,0.02829,237,294,0.02104,6,5,46066.57,230332.83,152950.73,77382.1,128947.36,481672.03,-533237.29,38388.81,0.0494,11379.4,0.0201,64,3.87,1149,8.4,0.9581,0.919,11,30.7,0
2024-10,Retail,Busan,App,B-Pro,Affinity,8518,0.01784,151,176,0.02105,3,5,44622.6,223113.02,149486.7,73626.32,84504.01,2078847.36,-2089725.05,74371.01,0.0545,12166.47,0.0457,24,3.88,422,7.8,1.0,0.8715,14,22.8,2
2024-10,Retail,Busan,App,B-Pro,VIP,9485,0.02118,200,220,0.02803,6,6,46366.6,278199.61,172792.79,105406.81,83856.27,2277921.23,-2256370.69,46366.6,0.0343,9537.63,0.0495,49,4.25,576,10.1,0.9774,0.904,17,22.5,4
2024-10,Retail,Busan,App,C-Ultra,Mass,9292,0.0344,319,369,0.0189,6,5,71982.88,359914.39,216804.8,143109.59,114640.35,1333676.39,-1305207.15,59985.73,0.0318,11430.44,0.0407,47,4.51,419,7.4,0.952,0.9571,6,25.7,2
2024-10,Retail,Busan,App,C-Ultra,Affinity,6151,0.0248,152,163,0.0159,2,3,72762.97,218288.91,138386.26,79902.65,65241.21,2465558.29,-2450896.84,109144.45,0.0534,11666.94,0.0402,43,4.97,958,7.1,0.975,0.9408,13,27.6,0
2024-10,Retail,Busan,App,C-Ultra,VIP,10029,0.01951,195,210,0.03276,6,7,66800.16,467601.12,268036.12,199565.0,89417.8,3051346.05,-2941198.85,77933.52,0.0467,21856.77,0.0562,34,4.05,352,8.4,1.0,0.8661,12,23.8,1
2024-10,Retail,Busan,App,D-Home,Mass,10152,0.02117,214,268,0.01882,5,3,55462.78,166388.33,110414.12,55974.21,83764.89,275393.71,-303184.39,33277.67,0.0128,2134.36,0.0059,55,4.01,411,6.5,0.9317,0.9199,14,30.0,1
2024-10,Retail,Busan,App,D-Home,Affinity,8265,0.02778,229,278,0.03234,8,11,52289.11,575180.24,384736.25,190443.99,135312.43,225796.72,-170665.16,71897.53,0.0339,19509.65,0.0136,46,4.09,706,4.7,0.9608,0.8623,12,52.6,0
2024-10,Retail,Busan,App,D-Home,VIP,8716,0.02048,178,233,0.02629,6,9,56780.59,511025.31,342166.62,168858.69,67137.58,2255314.7,-2153593.6,85170.88,0.0306,15621.77,0.0323,56,3.86,758,6.9,0.965,0.9657,12,17.3,2
2024-10,Retail,Busan,App,E-Office,Mass,7998,0.02946,235,276,0.02434,6,3,57816.91,173450.72,111350.01,62100.71,137813.52,1838349.07,-1914061.88,28908.45,0.0166,2885.18,0.0415,40,4.01,505,6.5,0.9366,0.9428,15,23.1,1
2024-10,Retail,Busan,App,E-Office,Affinity,8815,0.0221,194,213,0.03554,7,7,58450.24,409151.68,244259.57,164892.11,55559.51,2915158.23,-2805825.62,58450.24,0.0422,17251.2,0.0412,36,4.3,341,4.0,0.9373,0.9177,25,31.4,4
2024-10,Retail,Busan,App,E-Office,VIP,10082,0.02684,270,297,0.02671,7,11,60341.98,663761.75,400967.05,262794.7,98563.81,2999504.15,-2835273.25,94823.11,0.0432,28694.59,0.0184,41,4.03,911,6.9,0.9902,0.8823,14,21.7,0
2024-10,Retail,Busan,App,F-Outdoor,Mass,9108,0.03067,279,307,0.00834,2,3,63794.9,191384.69,111137.29,80247.4,93078.6,1590089.35,-1602920.55,95692.35,0.0288,5518.48,0.0389,52,3.53,584,9.9,0.9411,0.9408,11,18.8,4
2024-10,Retail,Busan,App,F-Outdoor,Affinity,9312,0.02754,256,310,0.03277,10,7,67716.22,474013.57,307600.12,166413.45,60068.28,2700281.46,-2593936.29,47401.36,0.0487,23071.42,0.028,34,4.5,302,8.2,1.0,0.9327,9,23.8,3
2024-10,Retail,Busan,App,F-Outdoor,VIP,10712,0.02539,271,293,0.0276,8,16,62288.5,996616.06,573893.33,422722.72,118617.1,443167.41,-139061.79,124577.01,0.0274,27308.44,0.0163,34,4.12,480,4.9,0.9754,0.938,17,33.3,1
2024-10,Online,Seoul,Direct,A-Standard,Mass,16357,0.02454,401,500,0.0185,9,16,31017.5,496280.07,325808.18,170471.89,127489.63,2704719.64,-2661737.38,55142.23,0.0489,24266.68,0.0363,54,4.2,324,6.7,0.9626,0.9296,5,42.9,0
2024-10,Online,Seoul,Direct,A-Standard,Affinity,15244,0.03372,514,671,0.02891,19,19,29431.95,559207.1,372454.76,186752.35,251856.02,964617.82,-1029721.5,29431.95,0.0793,44352.68,0.0399,58,3.89,315,6.4,0.9508,0.8967,11,12.9,0
2024-10,Online,Seoul,Direct,A-Standard,VIP,19515,0.0276,538,685,0.02878,19,15,30963.17,464447.55,326973.15,137474.41,188432.44,2601024.83,-2651982.86,24444.61,0.0416,19311.81,0.0187,22,4.19,375,7.0,0.9438,0.9681,11,46.5,1
2024-10,Online,Seoul,Direct,B-Pro,Mass,13700,0.03858,528,591,0.03306,19,29,42953.87,1245662.25,821448.95,424213.3,189476.55,667457.03,-432720.29,65561.17,0.0379,47265.19,0.0198,38,4.26,434,5.8,0.9884,0.9529,12,28.9,2
2024-10,Online,Seoul,Direct,B-Pro,Affinity,13759,0.02807,386,499,0.02269,11,16,43571.03,697136.52,458913.92,238222.61,165784.79,1584063.72,-1511625.91,63376.05,0.0136,9499.56,0.0381,40,4.16,10,7.5,1.0,0.9139,10,27.0,2
2024-10,Online,Seoul,Direct,B-Pro,VIP,12768,0.0252,321,394,0.0206,8,9,42768.53,384916.77,263548.97,121367.8,196660.55,1853713.31,-1929006.06,48114.6,0.0455,17524.43,0.0271,32,4.37,0,3.9,0.9611,0.8567,5,12.7,0
2024-10,Online,Seoul,Direct,C-Ultra,Mass,16235,0.0184,298,352,0.02812,9,9,73217.8,658960.16,421425.02,237535.14,181065.1,2955454.01,-2898983.97,73217.8,0.0309,20388.45,0.0375,33,4.26,669,3.4,0.9521,0.9982,4,25.8,0
2024-10,Online,Seoul,Direct,C-Ultra,Affinity,11106,0.02639,293,309,0.03976,12,8,69577.97,556623.78,335102.35,221521.43,104366.04,2091904.5,-1974749.11,46385.31,0.0529,29445.95,0.0192,39,3.51,868,8.8,0.9559,0.8904,0,36.6,0
2024-10,Online,Seoul,Direct,C-Ultra,VIP,15596,0.02831,441,473,0.04101,19,32,68752.48,2200079.33,1390847.5,809231.83,108907.78,868273.62,-167949.56,115793.65,0.0018,3918.88,0.0492,34,4.69,779,5.8,0.9079,0.9341,15,17.3,0
2024-10,Online,Seoul,Direct,D-Home,Mass,14963,0.02683,401,433,0.02849,12,16,52957.53,847320.5,555100.35,292220.15,177475.19,714645.81,-599900.85,70610.04,0.0163,13814.05,0.0421,28,3.87,770,5.3,0.941,0.9438,8,29.0,3
2024-10,Online,Seoul,Direct,D-Home,Affinity,13641,0.02422,330,363,0.01717,6,8,54358.03,434864.22,280193.17,154671.05,175397.62,2411421.84,-2432148.41,72477.37,0.0353,15339.24,0.0371,57,4.23,1032,8.2,0.9265,0.9617,13,19.5,1
2024-10,Online,Seoul,Direct,D-Home,VIP,13167,0.02418,318,367,0.02806,10,18,55143.38,992580.76,658450.22,334130.54,157413.65,2505324.51,-2328607.62,99258.08,0.0282,27974.53,0.0314,55,4.09,666,2.7,0.9663,0.8907,13,33.5,0
2024-10,Online,Seoul,Direct,E-Office,Mass,13298,0.0266,353,426,0.03407,14,12,57567.58,690810.92,413028.12,277782.8,125912.12,2671852.26,-2519981.59,49343.64,0.0407,28096.77,0.0425,17,3.97,390,5.3,0.985,0.9515,19,22.9,0
2024-10,Online,Seoul,Direct,E-Office,Affinity,13871,0.02692,373,407,0.02696,10,12,58841.33,706095.97,414948.54,291147.43,165992.11,1664323.03,-1539167.71,70609.6,0.0324,22890.0,0.0242,48,3.92,1000,3.1,0.9513,0.8964,9,15.1,0
2024-10,Online,Seoul,Direct,E-Office,VIP,11668,0.03255,379,414,0.03786,15,16,60170.32,962725.16,622719.63,340005.52,124066.8,2459639.44,-2243700.72,64181.68,0.0132,12724.05,0.0337,34,4.22,500,5.0,0.96,0.923,7,18.3,0
2024-10,Online,Seoul,Direct,F-Outdoor,Mass,15757,0.02259,355,464,0.01924,8,8,62476.32,499810.57,302324.47,197486.1,185773.95,187321.2,-175609.04,62476.32,0.0171,8523.11,0.0294,48,4.63,623,7.7,0.9677,1.0,20,19.2,1
2024-10,Online,Seoul,Direct,F-Outdoor,Affinity,12129,0.02476,300,330,0.03001,9,11,67436.9,741805.91,440610.74,301195.18,196108.46,2770883.11,-2665796.39,82422.88,0.0393,29178.28,0.0403,52,4.12,545,8.2,0.8904,0.9948,10,29.6,0
2024-10,Online,Seoul,Direct,F-Outdoor,VIP,13277,0.01364,181,237,0.02041,4,5,64665.89,323329.45,197582.62,125746.83,91584.4,2885111.75,-2850949.32,80832.36,0.0398,12882.44,0.0366,39,4.05,568,6.2,1.0,0.8829,5,29.9,0
2024-10,Online,Seoul,Partner,A-Standard,Mass,10150,0.03475,352,392,0.019,7,8,28731.01,229848.04,154485.32,75362.73,116804.13,1110281.79,-1151723.2,32835.43,0.0354,8131.5,0.047,35,4.73,556,7.3,0.9668,0.9793,20,30.9,0
2024-10,Online,Seoul,Partner,A-Standard,Affinity,11991,0.01981,237,292,0.01895,5,6,29964.63,179787.8,117544.39,62243.42,97023.93,1352023.75,-1386804.26,35957.56,0.0397,7135.0,0.0254,56,3.53,1122,7.2,0.9177,0.9149,21,31.0,0
2024-10,Online,Seoul,Partner,A-Standard,VIP,11767,0.02337,275,326,0.04577,14,20,30635.58,612711.6,425662.9,187048.7,92819.42,2704653.23,-2610423.94,43765.11,0.038,23273.17,0.0301,48,4.61,377,7.4,0.9345,0.9235,15,30.2,0
2024-10,Online,Seoul,Partner,B-Pro,Mass,10201,0.01314,134,178,0.02738,4,6,46242.59,277455.51,173158.74,104296.77,101192.39,1277050.02,-1273945.64,69363.88,0.0237,6583.48,0.0403,50,4.51,362,9.5,0.9833,0.9232,11,37.9,1
2024-10,Online,Seoul,Partner,B-Pro,Affinity,9744,0.02076,202,264,0.02486,6,8,44736.32,357890.59,227435.63,130454.95,79185.09,955657.62,-904387.75,59648.43,0.0433,15512.83,0.0373,57,3.29,303,5.3,0.9424,0.9484,11,27.6,2
2024-10,Online,Seoul,Partner,B-Pro,VIP,11299,0.02876,324,345,0.03076,10,21,46856.97,983996.27,626509.97,357486.29,110594.87,2445717.45,-2198826.03,98399.63,0.0487,47872.89,0.0353,59,3.55,604,5.6,0.9648,1.0,13,35.5,0
2024-10,Online,Seoul,Partner,C-Ultra,Mass,13568,0.02522,342,418,0.0299,12,11,67903.66,746940.27,433532.37,313407.89,117830.69,354239.02,-158661.82,62245.02,0.0404,30209.33,0.0392,43,4.4,885,5.2,0.9453,0.9932,7,12.8,0
2024-10,Online,Seoul,Partner,C-Ultra,Affinity,12380,0.03919,485,605,0.0219,13,14,67899.0,950586.01,554898.34,395687.67,114575.92,2769833.6,-2488721.85,73122.0,0.0662,62962.4,0.0194,41,4.33,214,4.8,0.9443,0.9145,12,24.1,3
2024-10,Online,Seoul,Partner,C-Ultra,VIP,11837,0.0247,292,328,0.02119,6,6,71750.66,430503.94,241602.86,188901.08,109661.74,1677901.64,-1598662.31,71750.66,0.0311,13394.37,0.0244,42,3.94,921,6.8,0.9992,0.9254,19,22.9,2
2024-10,Online,Seoul,Partner,D-Home,Mass,12315,0.02128,262,346,0.02794,9,5,57606.34,288031.7,191076.65,96955.06,129447.68,1093237.15,-1125729.77,32003.52,0.0388,11179.22,0.0469,41,3.45,873,7.3,0.9286,0.9202,21,34.2,1
2024-10,Online,Seoul,Partner,D-Home,Affinity,8244,0.03389,279,370,0.0164,6,6,56275.1,337650.62,204487.04,133163.59,85110.6,2076774.58,-2028721.59,56275.1,0.0246,8290.6,0.0206,46,4.58,635,6.8,1.0,0.8468,8,36.7,2
2024-10,Online,Seoul,Partner,D-Home,VIP,9482,0.02007,190,239,0.03708,8,5,56902.47,284512.36,179260.06,105252.3,93784.75,1668337.79,-1656870.24,35564.04,0.0324,9223.35,0.0337,39,3.88,714,9.4,1.0,0.9545,11,37.6,1
2024-10,Online,Seoul,Partner,E-Office,Mass,10380,0.025,259,277,0.02246,6,5,57655.06,288275.29,175630.59,112644.7,149118.29,2220253.21,-2256726.8,48045.88,0.03,8644.6,0.0307,48,4.4,666,7.9,0.9319,0.8925,15,23.0,0
2024-10,Online,Seoul,Partner,E-Office,Affinity,11433,0.02219,253,306,0.02187,6,10,60780.4,607803.98,379028.65,228775.33,76249.68,1005001.19,-852475.54,101300.66,0.0597,36263.41,0.0186,40,4.06,859,7.5,0.9302,0.9745,11,18.3,0
2024-10,Online,Seoul,Partner,E-Office,VIP,9819,0.03381,331,360,0.03111,11,18,60065.67,1081181.97,667037.69,414144.28,142150.85,1956071.29,-1684077.86,98289.27,0.0363,39208.28,0.0195,27,4.32,596,9.1,1.0,0.917,21,25.8,0
2024-10,Online,Seoul,Partner,F-Outdoor,Mass,14038,0.01664,233,292,0.01763,5,7,67296.82,471077.75,290563.93,180513.82,134210.6,720673.53,-674370.3,94215.55,0.0358,16881.78,0.035,19,4.31,1028,7.7,0.9496,0.9397,32,25.2,0
2024-10,Online,Seoul,Partner,F-Outdoor,Affinity,11510,0.02237,257,275,0.02794,7,12,65622.13,787465.5,495522.95,291942.55,134015.52,1628167.66,-1470240.63,112495.07,0.0337,26545.67,0.0412,41,4.19,778,8.9,0.9236,0.8291,17,14.7,0
2024-10,Online,Seoul,Partner,F-Outdoor,VIP,7870,0.00885,69,75,0.02957,2,1,62135.89,62135.89,36383.98,25751.91,47310.74,1875891.77,-1897450.6,31067.94,0.0506,3145.28,0.0479,50,4.75,891,5.5,0.9582,0.9548,10,38.5,0
2024-10,Online,Seoul,Marketplace,A-Standard,Mass,17963,0.02686,482,570,0.01951,11,8,30862.71,246901.68,174855.82,72045.86,173870.65,667842.68,-769667.47,22445.61,0.05,12334.4,0.045,55,4.92,856,8.1,0.9599,0.9025,19,26.7,0
2024-10,Online,Seoul,Marketplace,A-Standard,Affinity,14169,0.02989,423,467,0.02093,9,13,29504.71,383561.29,249772.44,133788.85,180900.46,2673972.95,-2721084.56,42617.92,0.0554,21254.47,0.0448,42,4.1,1173,2.6,0.9407,0.9132,13,26.2,0
2024-10,Online,Seoul,Marketplace,A-Standard,VIP,12280,0.02486,305,343,0.04005,13,20,31101.29,622025.86,406030.98,215994.87,193487.75,675327.45,-652820.32,47848.14,0.0434,26999.64,0.0357,30,4.29,500,5.3,0.9848,0.9819,14,30.3,1
